id,title,all_artists,genre,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion
1607,Ski Mask,['Smokepurpp'],dark trap,2017,TRUE,38,0.846,0.158,8,-18.191,1,0.419,0.042,4.12E-05,0.0845,0.29,139.98,4,Disgust
1608,No Role Modelz,['J. Cole'],conscious hip hop,2014,TRUE,85,0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4,Disgust
1609,Waves,['Kanye West'],chicago rap,2016,TRUE,73,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33E-06,0.339,0.0681,96.091,4,Disgust
1610,Hot N*gga,['Bobby Shmurda'],nyc rap,2014,TRUE,73,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,4,Disgust
1611,Sad But True,['Metallica'],hard rock,1991,FALSE,52,0.632,0.845,7,-6.336,1,0.0333,0.000773,0.00152,0.0618,0.433,89.232,4,Disgust
1612,Now,['Logic'],conscious hip hop,2014,TRUE,49,0.762,0.919,9,-3.378,0,0.069,0.295,0,0.126,0.603,109.971,4,Disgust
1613,$outh $ide $uicide,"['$uicideboy$', 'Pouya']",dark trap,2015,TRUE,2,0.797,0.516,1,-6.286,1,0.0831,0.00538,0.431,0.0728,0.0477,109.997,4,Disgust
1614,For Real,['Lil Uzi Vert'],melodic rap,2017,TRUE,58,0.902,0.673,4,-7.481,1,0.458,0.159,0,0.289,0.615,132.066,4,Disgust
1615,R.I.C.O. (feat. Drake),"['Meek Mill', 'Drake']",hip hop,2015,TRUE,71,0.727,0.599,1,-6.941,1,0.327,0.317,0,0.219,0.386,167.909,3,Disgust
1616,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)","['Wu-Tang Clan', 'RZA', 'Ghostface Killah', 'Raekwon', 'Inspectah Deck']",east coast hip hop,1993,TRUE,64,0.794,0.627,11,-9.431,1,0.36,0.233,0,0.35,0.518,87.554,4,Disgust
1617,Lord Pretty Flacko Jodye 2 (LPFJ2),['A$AP Rocky'],east coast hip hop,2015,TRUE,69,0.485,0.72,6,-5.991,1,0.127,0.0123,0,0.0546,0.0471,207.982,4,Disgust
1618,Alive (with Offset & 2 Chainz),"['Lil Jon', 'Offset', '2 Chainz']",atl hip hop,2018,TRUE,63,0.811,0.726,2,-6.726,1,0.323,0.362,1.88E-06,0.121,0.57,150.061,4,Disgust
1619,Who Dat Boy (feat. A$AP Rocky),"['Tyler, The Creator', 'A$AP Rocky']",hip hop,2017,TRUE,68,0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,4,Disgust
1620,Fire Squad,['J. Cole'],conscious hip hop,2014,TRUE,66,0.516,0.738,11,-7.209,1,0.414,0.28,0,0.621,0.599,175.427,4,Disgust
1621,Do Not Disturb (feat. Lil Yachty & Offset),"['Smokepurpp', 'Murda Beatz', 'Lil Yachty', 'Offset']",dark trap,2018,TRUE,50,0.879,0.647,10,-4.566,0,0.0659,0.203,0.00185,0.335,0.212,131.026,4,Disgust
1622,1000 Rounds,"['Pouya', 'Ghostemane']",aesthetic rap,2017,TRUE,70,0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,4,Disgust
1623,YuNg BrAtZ,['XXXTENTACION'],emo rap,2017,TRUE,75,0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,4,Disgust
1624,Energy,['Drake'],canadian hip hop,2015,TRUE,71,0.747,0.571,11,-7.916,1,0.478,0.38,0,0.534,0.553,172.104,4,Disgust
1625,44 More,['Logic'],conscious hip hop,2018,TRUE,68,0.824,0.584,10,-7.098,0,0.221,0.0718,0,0.106,0.219,139.965,4,Disgust
1626,Black Skinhead,['Kanye West'],chicago rap,2013,TRUE,75,0.766,0.809,1,-6.123,1,0.279,0.0011,0,0.168,0.325,130.127,4,Disgust
1627,Icon,['Jaden'],hip hop,2017,TRUE,72,0.786,0.82,9,-5.093,0,0.232,0.222,0,0.575,0.49,119.982,4,Disgust
1628,For Whom The Bell Tolls (Remastered),['Metallica'],hard rock,1984,FALSE,67,0.512,0.86,0,-6.145,1,0.0703,0.00631,0.00528,0.0652,0.258,117.909,4,Disgust
1629,New Charlotte,['DuRu Tha King'],deep underground hip hop,2017,TRUE,50,0.694,0.496,1,-12.087,1,0.089,0.592,0,0.0859,0.464,121.037,4,Disgust
1630,DNA.,['Kendrick Lamar'],conscious hip hop,2017,TRUE,78,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,4,Disgust
1631,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","['A$AP Ferg', 'A$AP Rocky', 'French Montana', 'Trinidad James', 'ScHoolboy Q']",hip hop,2013,TRUE,71,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,4,Disgust
1632,Bosses Don't Speak,"['Quality Control', 'Migos']",hip hop,2017,TRUE,56,0.823,0.487,2,-8.361,1,0.404,0.0457,0,0.107,0.146,154.917,4,Disgust
1633,2nd Hand,['$uicideboy$'],dark trap,2017,TRUE,2,0.935,0.429,1,-6.697,1,0.118,0.0308,0,0.102,0.0769,139.987,4,Disgust
1634,Lost & Found,['Cordae'],dmv rap,2019,TRUE,55,0.821,0.795,11,-5.523,1,0.25,0.19,1.55E-05,0.353,0.532,117.99,4,Disgust
1635,Gang Related,['Logic'],conscious hip hop,2014,TRUE,63,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,4,Disgust
1636,No Budget (feat. Rich The Kid),"['Kid Ink', 'Rich The Kid']",dance pop,2018,TRUE,44,0.804,0.807,6,-5.396,0,0.08,0.0264,0.000106,0.338,0.879,147.002,4,Disgust
1637,Champion Of Death,['$uicideboy$'],dark trap,2016,TRUE,1,0.817,0.911,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.989,3,Disgust
1638,Bullet With Butterfly Wings - Remastered 2012,['The Smashing Pumpkins'],alternative metal,1995,FALSE,73,0.404,0.72,10,-9.18,0,0.0623,5.59E-05,0.836,0.0466,0.475,121.864,4,Disgust
1639,Oh Darling,"['Freddie Dredd', 'Soudiere']",aesthetic rap,2018,TRUE,59,0.724,0.68,7,-8.04,0,0.244,0.267,5.41E-06,0.118,0.247,79.997,4,Disgust
1640,Who Shot Ya? - 2007 Remaster,['The Notorious B.I.G.'],east coast hip hop,2007,TRUE,54,0.824,0.73,11,-5.183,0,0.247,0.202,0,0.442,0.625,91.743,4,Disgust
1641,SUMO | ZUMO,['Denzel Curry'],dark trap,2018,TRUE,56,0.822,0.861,11,-8.846,1,0.0832,0.25,7.00E-05,0.164,0.548,123.964,4,Disgust
1642,Venom,['Ghostemane'],dark trap,2016,TRUE,68,0.909,0.573,5,-6.856,1,0.181,0.0332,0.0163,0.657,0.392,144.946,4,Disgust
1643,Ghetto Symphony (feat. Gunplay & A$AP Ferg),"['A$AP Rocky', 'Gunplay', 'A$AP Ferg']",east coast hip hop,2013,TRUE,61,0.49,0.921,6,-3.373,1,0.437,0.288,0,0.482,0.497,150.514,4,Disgust
1644,Hype,['Drake'],canadian hip hop,2016,TRUE,61,0.787,0.635,4,-8.271,0,0.155,0.0253,0,0.357,0.237,130.018,4,Disgust
1645,Follow God,['Kanye West'],chicago rap,2019,FALSE,74,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,4,Disgust
1646,NEVER,['JID'],hip hop,2017,TRUE,62,0.594,0.645,1,-7.45,1,0.315,0.0287,1.66E-05,0.0668,0.205,103.974,4,Disgust
1647,I Am The Apocalypse,['$uicideboy$'],dark trap,2017,TRUE,0,0.792,0.812,8,-4.231,1,0.143,0.288,0.00218,0.779,0.363,110.049,4,Disgust
1648,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","['Meek Mill', 'YG', 'Snoop Dogg']",hip hop,2017,TRUE,72,0.723,0.732,11,-5.514,1,0.0864,0.11,0,0.484,0.503,104.991,4,Disgust
1649,Walk,['Comethazine'],meme rap,2018,TRUE,45,0.831,0.795,1,-6.186,1,0.264,0.221,0,0.291,0.744,160.063,4,Disgust
1650,Homicide,"['Logic', 'Eminem']",conscious hip hop,2019,TRUE,65,0.722,0.764,10,-5.656,0,0.398,0.145,0,0.171,0.796,139.831,4,Disgust
1651,Look At Me!,['XXXTENTACION'],emo rap,2017,TRUE,82,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4,Disgust
1652,X (feat. Future),"['21 Savage', 'Metro Boomin', 'Future']",atl hip hop,2016,TRUE,72,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4,Disgust
1653,Andromeda,['Ghostemane'],dark trap,2016,TRUE,63,0.893,0.907,11,-10.406,1,0.367,0.152,0.0311,0.558,0.302,99.971,4,Disgust
1654,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)","['Wu-Tang Clan', 'RZA', 'Method Man', 'Inspectah Deck', 'Raekwon', 'U-God', 'ODB', 'Ghostface Killah', 'GZA']",east coast hip hop,1993,TRUE,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust
1655,Freestyle 4,['Kanye West'],chicago rap,2016,TRUE,58,0.564,0.537,9,-8.381,0,0.095,0.0449,0,0.0907,0.459,126.036,4,Disgust
1656,'Till I Collapse,"['Eminem', 'Nate Dogg']",detroit hip hop,2002,TRUE,85,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4,Disgust
1657,m.A.A.d city,"['Kendrick Lamar', 'MC Eiht']",conscious hip hop,2012,TRUE,67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,4,Disgust
1658,Keanu Reeves,['Logic'],conscious hip hop,2019,TRUE,67,0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.134,0.799,170.13,4,Disgust
1659,Lord Knows (feat. Tory Lanez),"['Meek Mill', 'Tory Lanez']",hip hop,2015,TRUE,61,0.434,0.695,10,-7.464,0,0.485,0.0168,0,0.834,0.16,167.309,4,Disgust
1660,Do You Believe In God?,['$uicideboy$'],dark trap,2016,TRUE,1,0.794,0.534,0,-5.698,1,0.0509,0.0388,1.00E-05,0.555,0.0487,120.069,4,Disgust
1661,Addicted to My Ex,['M City JR'],viral trap,2016,TRUE,59,0.83,0.5,1,-6.597,1,0.0725,0.0889,0.000349,0.277,0.0491,140.009,4,Disgust
1662,Multiply (feat. Juicy J),"['A$AP Rocky', 'Juicy J']",east coast hip hop,2014,TRUE,57,0.904,0.783,0,-4.475,1,0.145,0.079,0,0.149,0.176,114.952,4,Disgust
1663,BabyWipe,['Ski Mask The Slump God'],miami hip hop,2018,TRUE,66,0.884,0.505,1,-8.322,1,0.265,0.0257,0,0.307,0.582,148.042,4,Disgust
1664,Contra,['Logic'],conscious hip hop,2018,TRUE,55,0.804,0.823,8,-5.837,1,0.0488,0.104,0,0.2,0.616,126.007,4,Disgust
1665,The Ringer,['Eminem'],detroit hip hop,2018,TRUE,68,0.939,0.551,1,-9.126,1,0.291,0.0311,0,0.192,0.42,118.552,4,Disgust
1666,Immortal,['21 Savage'],atl hip hop,2019,TRUE,70,0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194,4,Disgust
1667,Lord of This World - 2014 Remaster,['Black Sabbath'],album rock,1971,FALSE,46,0.399,0.56,1,-12.701,1,0.0525,0.0322,0.00141,0.111,0.654,134.359,4,Disgust
1668,Ni**as In Paris,"['JAY-Z', 'Kanye West']",east coast hip hop,2011,TRUE,82,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4,Disgust
1669,Ultimate $uicide,"['$uicideboy$', 'Denzel Curry']",dark trap,2016,TRUE,2,0.809,0.78,11,-5.126,1,0.0983,0.0146,0,0.0722,0.357,128,4,Disgust
1670,East Coast (feat. Remy Ma),"['A$AP Ferg', 'Remy Ma']",hip hop,2017,TRUE,39,0.651,0.888,11,-3.298,0,0.304,0.21,0,0.285,0.176,134.383,4,Disgust
1671,Euronymous,['Ghostemane'],dark trap,2016,TRUE,54,0.777,0.711,0,-3.902,1,0.137,0.312,0,0.205,0.293,139.973,4,Disgust
1672,A Tale of 2 Citiez,['J. Cole'],conscious hip hop,2014,TRUE,69,0.559,0.556,6,-7.844,1,0.531,0.553,0,0.251,0.362,189.861,4,Disgust
1673,Shabba (feat. A$AP Rocky),"['A$AP Ferg', 'A$AP Rocky']",hip hop,2013,TRUE,65,0.869,0.712,9,-6.136,1,0.103,0.0715,0,0.272,0.435,120,4,Disgust
1674,Nephew (feat. Lil Pump),"['Smokepurpp', 'Lil Pump']",dark trap,2018,TRUE,44,0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,4,Disgust
1675,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],"['Sueco', 'A Boogie Wit da Hoodie', 'Offset']",cali rap,2019,TRUE,60,0.821,0.684,7,-5.931,0,0.333,0.343,1.58E-06,0.234,0.744,100.054,4,Disgust
1676,Beast - Southpaw Remix,"['Rob Bailey & The Hustle Standard', 'Busta Rhymes', 'KXNG Crooked', 'Tech N9ne']",military rap,2015,TRUE,67,0.596,0.947,9,-4.514,1,0.218,0.0252,0,0.888,0.555,143.991,4,Disgust
1677,Angels,['A$AP Rocky'],east coast hip hop,2013,TRUE,58,0.781,0.738,0,-3.611,0,0.0817,0.37,0,0.0848,0.539,120.548,4,Disgust
1678,Only In America,['Riff Raff'],trap,2016,TRUE,24,0.832,0.587,10,-4.965,1,0.0693,0.0167,0,0.314,0.151,136.046,4,Disgust
1679,THat Part,"['ScHoolboy Q', 'Kanye West']",gangster rap,2016,TRUE,64,0.927,0.535,6,-7.59,0,0.0911,0.0855,0,0.136,0.336,112.96,4,Disgust
1680,Mercury: Retrograde,['Ghostemane'],dark trap,2017,TRUE,76,0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,4,Disgust
1681,2000 Rounds,"['Pouya', 'Ghostemane']",aesthetic rap,2017,TRUE,54,0.577,0.692,11,-5.96,1,0.64,0.372,0.0596,0.0989,0.0658,144.702,4,Disgust
1682,Survival,['Eminem'],detroit hip hop,2013,TRUE,65,0.459,0.899,2,-2.978,1,0.21,0.0038,0,0.126,0.437,176.384,4,Disgust
1683,Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER),"['$uicideboy$', 'Travis Barker']",dark trap,2019,TRUE,0,0.76,0.623,11,-7.803,1,0.213,0.0552,0.0044,0.161,0.598,139.044,5,Disgust
1684,Flesh,['Ghostemane'],dark trap,2018,TRUE,67,0.666,0.7,0,-5.497,1,0.283,0.0379,0.12,0.105,0.294,145.046,4,Disgust
1685,Mad Stalkers,"['21 Savage', 'Offset', 'Metro Boomin']",atl hip hop,2017,TRUE,60,0.9,0.365,10,-6.395,0,0.236,0.147,0.185,0.179,0.136,135.004,4,Disgust
1686,REDLIGHT,"['NGHTMRE', 'A$AP Ferg']",bass trap,2019,TRUE,56,0.611,0.931,4,-4.189,0,0.354,0.198,0,0.444,0.225,129.903,3,Disgust
1687,I Wanna Bitch Like Dillion Harper,['KAMAARA'],dark trap,2018,TRUE,58,0.771,0.872,8,-4.996,1,0.321,0.0739,2.82E-05,0.137,0.51,144.956,4,Disgust
1688,For the Last Time,['$uicideboy$'],dark trap,2017,TRUE,72,0.844,0.533,1,-9.612,1,0.552,0.0735,3.46E-06,0.0953,0.23,140.078,4,Disgust
1690,Heart Attack,['Scarlxrd'],dark trap,2017,TRUE,66,0.585,0.895,11,-3.663,0,0.136,0.0505,0.00423,0.32,0.181,119.904,4,Disgust
1691,Creepin' N Lurkin',['Bill $Aber'],dark trap,2017,TRUE,51,0.576,0.785,2,-3.358,1,0.0436,0.000783,0.706,0.0906,0.263,130.177,4,Disgust
1692,Death by Dishonor,"['Ghostemane', 'Shakewell', 'Pouya', 'Erick the Architect']",dark trap,2017,TRUE,65,0.81,0.735,8,-4.522,1,0.171,0.00454,0.0828,0.115,0.134,119.994,4,Disgust
1693,Take A Step Back,"['Ski Mask The Slump God', 'XXXTENTACION']",miami hip hop,2018,TRUE,75,0.8,0.591,6,-8.808,1,0.271,0.111,0,0.429,0.747,117.003,4,Disgust
1694,Floor Seats,['A$AP Ferg'],hip hop,2019,TRUE,63,0.705,0.733,5,-4.942,1,0.102,0.069,0.154,0.823,0.681,135.993,4,Disgust
1695,Twist,['Korn'],alternative metal,1996,FALSE,60,0.558,0.989,1,-5.041,0,0.158,0.395,9.81E-05,0.375,0.635,83.071,4,Disgust
1696,Stupid Again,['Tory Lanez'],canadian hip hop,2020,TRUE,65,0.775,0.823,5,-4.941,0,0.0635,0.0881,0,0.309,0.65,120.059,4,Disgust
1697,Gave Em Hope,['Meek Mill'],hip hop,2016,TRUE,41,0.732,0.709,10,-4.145,0,0.147,0.0723,0,0.0859,0.529,136.047,4,Disgust
1698,Equalizer,"['Denzel Curry', 'Ronny J']",dark trap,2017,TRUE,0,0.768,0.537,1,-5.651,1,0.0566,0.00345,0.000916,0.091,0.328,122.007,4,Disgust
1699,Bring Out Your Dead,['$uicideboy$'],dark trap,2018,TRUE,0,0.835,0.896,1,-7.953,1,0.266,0.0244,0,0.519,0.906,112.01,4,Disgust
1700,DEVIL,['Shinedown'],alternative metal,2018,FALSE,66,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36E-06,0.431,0.242,119.992,4,Disgust
1701,STATS,['Baby Keem'],hip hop,2019,TRUE,64,0.567,0.462,1,-7.794,1,0.36,0.00192,3.57E-06,0.106,0.172,152.236,4,Disgust
1702,WDYW,"['Carnage', 'Lil Uzi Vert', 'A$AP Ferg', 'Rich The Kid']",edm,2015,TRUE,54,0.718,0.816,0,-3.313,1,0.172,0.205,0,0.813,0.491,125.01,4,Disgust
1703,Sabotage,['Beastie Boys'],alternative rock,1994,TRUE,73,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,4,Disgust
1704,Intergalactic - Remastered,['Beastie Boys'],alternative rock,1998,FALSE,69,0.734,0.864,2,-6.119,1,0.303,0.022,9.85E-06,0.246,0.47,105.932,4,Disgust
1705,So What'Cha Want - Remastered 2009,['Beastie Boys'],alternative rock,1992,TRUE,57,0.7,0.942,5,-7.355,0,0.237,0.0469,2.93E-05,0.0666,0.766,171.37,4,Disgust
1706,No Sleep Till Brooklyn,['Beastie Boys'],alternative rock,1986,TRUE,67,0.712,0.691,8,-8.157,1,0.128,0.122,0,0.0538,0.742,97.022,4,Disgust
1707,New Choppa,"['Playboi Carti', 'A$AP Rocky']",atl hip hop,2017,TRUE,67,0.773,0.605,0,-4.223,0,0.0579,0.174,0,0.329,0.425,128.16,4,Disgust
1709,Weekend (feat. Moneybagg Yo),"['Yo Gotti', 'Moneybagg Yo']",dirty south rap,2020,TRUE,54,0.972,0.55,0,-4.404,1,0.0614,0.0493,0,0.111,0.61,111.03,4,Disgust
1710,Ned Flanders (feat. A$AP Ferg),"['MadeinTYO', 'A$AP Ferg']",atl hip hop,2018,TRUE,0,0.936,0.495,1,-6.062,1,0.229,0.0254,0,0.087,0.299,139.951,4,Disgust
1711,Drug Addicts,['Lil Pump'],emo rap,2018,TRUE,51,0.933,0.488,1,-9.327,0,0.149,0.0106,0.00107,0.0958,0.21,142.064,4,Disgust
1712,Led,"['GOTOU寄生獣', 'OmenXIII']",dark trap,2019,TRUE,63,0.629,0.667,1,-7.345,1,0.0459,0.00118,0,0.133,0.0965,99.947,4,Disgust
1713,E-ER (feat. Lil Yachty),"['DJ Scheme', 'Ski Mask The Slump God', 'Danny Towers', 'Lil Yachty']",meme rap,2020,TRUE,77,0.952,0.29,8,-11.459,1,0.428,0.074,0,0.107,0.394,130.083,4,Disgust
1714,Dead Batteries,['$uicideboy$'],dark trap,2015,TRUE,1,0.88,0.635,5,-8.214,1,0.0451,0.0408,0.000117,0.0927,0.606,123.997,4,Disgust
1715,Love Sosa,['Chief Keef'],chicago bop,2012,TRUE,76,0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,4,Disgust
1716,Floor 555,['XXXTENTACION'],emo rap,2018,TRUE,70,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,4,Disgust
1717,Audi.,['Smokepurpp'],dark trap,2017,TRUE,0,0.79,0.479,7,-5.999,1,0.0635,0.017,0,0.0969,0.223,123.005,4,Disgust
1719,Flash Bang,"['Fukkit', 'Dutchman']",aesthetic rap,2018,TRUE,64,0.812,0.71,10,-6.321,0,0.327,0.0138,0,0.132,0.805,84.963,4,Disgust
1720,Spaz (feat. YBN Nahmir),"['Bhad Bhabie', 'YBN Nahmir']",pop,2019,TRUE,38,0.916,0.683,9,-4.216,1,0.224,0.0211,0,0.0732,0.59,95.998,4,Disgust
1721,Catch Me Outside,['Ski Mask The Slump God'],miami hip hop,2018,TRUE,69,0.943,0.677,7,-6.033,1,0.246,0.165,0,0.327,0.616,112.001,4,Disgust
1722,H2O,"['Ski Mask The Slump God', 'XXXTENTACION']",miami hip hop,2018,FALSE,63,0.74,0.762,0,-1.313,1,0.33,0.189,0,0.4,0.892,139.943,4,Disgust
1723,COOLEST MONKEY IN THE JUNGLE,"['Ski Mask The Slump God', 'SahBabii']",miami hip hop,2018,TRUE,63,0.893,0.676,9,-4.867,0,0.227,0.324,0,0.0968,0.804,125.923,4,Disgust
1724,Too Hotty,"['Quality Control', 'Migos', 'Eurielle']",hip hop,2017,TRUE,60,0.889,0.398,1,-7.183,1,0.204,0.19,0,0.104,0.159,129.993,4,Disgust
1725,PICK IT UP (feat. A$AP Rocky),"['Famous Dex', 'A$AP Rocky']",chicago rap,2017,TRUE,66,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,4,Disgust
1726,BIGGEST ALLEY OOP,['Quavo'],atl hip hop,2018,TRUE,54,0.86,0.408,0,-5.389,1,0.189,0.166,0,0.111,0.0548,75.481,4,Disgust
1727,What in XXXTarnation,"['XXXTENTACION', 'Ski Mask The Slump God']",emo rap,2017,TRUE,61,0.853,0.591,7,-5.583,1,0.179,0.174,0,0.0993,0.433,119.088,4,Disgust
1728,Achoo,"['Keith Ape', 'Ski Mask The Slump God']",korean trap,2017,TRUE,61,0.659,0.839,2,-4.106,1,0.162,0.167,0,0.389,0.624,119.935,4,Disgust
1729,Pipe Down,['Lil Toe'],dark trap,2018,TRUE,0,0.747,0.388,8,-8.307,1,0.384,0.0773,0.314,0.126,0.223,164.861,4,Disgust
1730,ROADRUNNER +,['$NOT'],aesthetic rap,2020,TRUE,61,0.722,0.536,1,-7.044,1,0.455,0.2,5.91E-05,0.0627,0.589,179.965,4,Disgust
1731,JOAN OF ARC,"['Night Lovell', '$uicideboy$']",aesthetic rap,2019,TRUE,65,0.906,0.685,1,-2.955,1,0.0382,0.00374,0.00179,0.21,0.0391,124.065,4,Disgust
1732,Leglock,['Shakewell'],dark trap,2018,TRUE,58,0.767,0.956,10,-3.833,1,0.261,0.528,0.056,0.208,0.427,77.505,4,Disgust
1733,Mincemeat,"['Fukkit', 'Dutchman']",aesthetic rap,2018,TRUE,44,0.891,0.597,1,-6.347,1,0.691,0.00979,1.22E-05,0.105,0.464,155.977,4,Disgust
1734,Babushka Boi,['A$AP Rocky'],east coast hip hop,2019,TRUE,70,0.897,0.743,10,-5.446,0,0.222,0.304,4.44E-05,0.137,0.905,134.979,4,Disgust
1735,Sober,['TOOL'],alternative metal,1993,TRUE,67,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4,Disgust
1736,The Pot,['TOOL'],alternative metal,2006,TRUE,68,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,4,Disgust
1737,The Grudge,['TOOL'],alternative metal,2001,FALSE,58,0.423,0.795,2,-7.408,1,0.0374,0.000162,0.843,0.269,0.307,96.045,5,Disgust
1738,Forty Six & 2,['TOOL'],alternative metal,1996,FALSE,67,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,4,Disgust
1739,Ænema,['TOOL'],alternative metal,1996,TRUE,62,0.335,0.849,0,-6.927,1,0.321,0.00193,0.254,0.0928,0.256,181.716,3,Disgust
1740,Like Suicide,['Seether'],alternative metal,2007,TRUE,49,0.335,0.933,8,-4.225,1,0.0767,0.00168,0.036,0.254,0.357,192.055,4,Disgust
1741,Coming In Hot,"['Andy Mineo', 'Lecrae']",christian hip hop,2018,FALSE,66,0.889,0.453,8,-8.782,1,0.261,0.0274,4.75E-06,0.156,0.428,140.025,4,Disgust
1742,Them Bones,['Alice In Chains'],alternative metal,1992,FALSE,67,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06E-06,0.387,0.309,165.014,1,Disgust
1743,Rooster,['Alice In Chains'],alternative metal,1992,FALSE,69,0.271,0.551,3,-8.46,1,0.0272,0.0307,0.000581,0.118,0.2,143.899,3,Disgust
1744,Life Is Short,['Ski Mask The Slump God'],miami hip hop,2016,TRUE,57,0.743,0.411,2,-7.343,1,0.376,0.254,0,0.292,0.339,119.693,4,Disgust
1745,Twin Nem,"['King Von', 'Lil Durk']",chicago rap,2019,TRUE,65,0.871,0.545,0,-8.279,1,0.695,0.000826,0,0.0779,0.3,160.097,4,Disgust
1746,Roll in Peace (feat. XXXTENTACION),"['Kodak Black', 'XXXTENTACION']",florida rap,2017,TRUE,76,0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,4,Disgust
1747,Pure Water (with Migos),"['Mustard', 'Migos']",cali rap,2019,TRUE,77,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,4,Disgust
1748,Man in the Box,['Alice In Chains'],alternative metal,1990,TRUE,73,0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,4,Disgust
1749,u U U U u U did i mfken stutter?,['swimcoach'],asian american hip hop,2018,TRUE,50,0.878,0.414,8,-11.881,1,0.663,0.0139,4.11E-06,0.0935,0.139,154.831,4,Disgust
1750,Would?,['Alice In Chains'],alternative metal,1992,FALSE,71,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36E-05,0.091,0.586,100.675,4,Disgust
1751,GTG,['Freddie Dredd'],aesthetic rap,2018,TRUE,73,0.88,0.777,7,-6.875,0,0.125,0.164,0.0171,0.0957,0.974,154.955,4,Disgust
1752,Numb Numb Juice,['ScHoolboy Q'],gangster rap,2019,TRUE,66,0.885,0.492,1,-6.015,1,0.367,0.00172,7.79E-05,0.081,0.203,156.958,4,Disgust
1753,Disrespectful (feat. ScHoolboy Q),"['Childish Major', 'ScHoolboy Q']",alternative r&b,2021,TRUE,44,0.907,0.551,5,-8.314,0,0.493,0.0533,0,0.117,0.711,145.027,4,Disgust
1754,X (with 2 Chainz & Saudi),"['ScHoolboy Q', '2 Chainz', 'Saudi']",gangster rap,2018,TRUE,68,0.768,0.471,2,-8.406,1,0.259,0.0201,0,0.268,0.405,131.023,4,Disgust
1755,Dope Dealer,"['ScHoolboy Q', 'E-40']",gangster rap,2016,TRUE,56,0.786,0.569,1,-5.461,1,0.125,0.048,0,0.119,0.288,82.027,4,Disgust
1756,Check My Brain,['Alice In Chains'],alternative metal,2009,FALSE,59,0.441,0.845,10,-3.315,1,0.0462,3.28E-06,0.0533,0.723,0.304,113.989,4,Disgust
1757,Stone,['Alice In Chains'],alternative metal,2013,FALSE,50,0.456,0.867,1,-4.499,1,0.0399,6.10E-06,0.765,0.0914,0.558,75.991,4,Disgust
